Date,Close,Regime
2024-05-07,116.25008462785576,Choppy/Sideways
2024-05-08,117.62878616726186,Choppy/Sideways
2024-05-09,117.35707549371293,Choppy/Sideways
2024-05-10,117.31488480617246,Choppy/Sideways
2024-05-13,115.68510178593924,Choppy/Sideways
2024-05-14,115.64431844489532,Choppy/Sideways
2024-05-15,115.17155459583668,Choppy/Sideways
2024-05-16,115.67669906726377,Choppy/Sideways
2024-05-17,114.34713299264648,Choppy/Sideways
2024-05-20,115.16205177915509,Choppy/Sideways
2024-05-21,117.62316711156441,Choppy/Sideways
2024-05-22,117.43473231382058,Choppy/Sideways
2024-05-23,118.07899846881065,Choppy/Sideways
2024-05-24,119.20233507237926,Choppy/Sideways
2024-05-27,118.52997938139636,Choppy/Sideways
2024-05-28,118.88724432874062,Choppy/Sideways
2024-05-29,118.89657526604654,Choppy/Sideways
2024-05-30,119.0461974381286,Choppy/Sideways
2024-05-31,117.76636347214273,Choppy/Sideways
2024-06-03,117.79506042927258,Choppy/Sideways
2024-06-04,118.59945773653006,Choppy/Sideways
2024-06-05,120.99713197926654,Choppy/Sideways
2024-06-06,122.60466274643645,Choppy/Sideways
2024-06-07,126.30622647449546,Choppy/Sideways
2024-06-10,124.9581470766029,Choppy/Sideways
2024-06-11,126.46581744096636,Choppy/Sideways
2024-06-12,126.77538561653768,Choppy/Sideways
2024-06-13,130.66916721173806,Choppy/Sideways
2024-06-14,129.20117616064033,Choppy/Sideways
2024-06-17,127.69405558452446,Choppy/Sideways
2024-06-18,126.62555924432068,Choppy/Sideways
2024-06-19,122.94092055862184,Choppy/Sideways
2024-06-20,122.03667421160307,Choppy/Sideways
2024-06-21,120.74791029112193,Choppy/Sideways
2024-06-24,120.98822375582253,Choppy/Sideways
2024-06-25,121.5509452559568,Choppy/Sideways
2024-06-26,124.74089294172983,Choppy/Sideways
2024-06-27,126.38266572682609,Choppy/Sideways
2024-06-28,125.36420854589882,Choppy/Sideways
2024-07-01,123.80110431938894,Choppy/Sideways
2024-07-02,124.63601475538087,Choppy/Sideways
2024-07-03,122.36456950954006,Choppy/Sideways
2024-07-04,125.49808059250097,Choppy/Sideways
2024-07-05,127.55401683027607,Choppy/Sideways
2024-07-08,126.71516105065089,Choppy/Sideways
2024-07-09,123.73026283547661,Choppy/Sideways
2024-07-10,126.06161208254383,Choppy/Sideways
2024-07-11,125.84957788004552,Choppy/Sideways
2024-07-12,128.01479680953835,Choppy/Sideways
2024-07-15,125.20509280655166,Choppy/Sideways
2024-07-16,124.15745350301296,Choppy/Sideways
2024-07-17,124.15455310719982,Choppy/Sideways
2024-07-18,124.22348522445955,Choppy/Sideways
2024-07-19,123.43922018916356,Choppy/Sideways
2024-07-22,124.49738948150846,Choppy/Sideways
2024-07-23,122.6571282333465,Choppy/Sideways
2024-07-24,122.40358533150209,Choppy/Sideways
2024-07-25,122.59604585538001,Choppy/Sideways
2024-07-26,123.4613548537902,Choppy/Sideways
2024-07-29,124.67298813306247,Choppy/Sideways
2024-07-30,122.73310359674565,Choppy/Sideways
2024-07-31,120.13970243075542,Choppy/Sideways
2024-08-01,122.27421142308758,Choppy/Sideways
2024-08-02,122.82684075656374,Choppy/Sideways
2024-08-05,121.5476643032416,Choppy/Sideways
2024-08-06,124.17692940479164,Choppy/Sideways
2024-08-07,124.36421357109624,Choppy/Sideways
2024-08-08,126.4013241676233,Choppy/Sideways
2024-08-09,126.50750622073686,Choppy/Sideways
2024-08-12,130.16005613232198,Choppy/Sideways
2024-08-13,133.35244689671777,Choppy/Sideways
2024-08-14,132.8803699460239,Choppy/Sideways
2024-08-15,134.66873194131134,Choppy/Sideways
2024-08-16,135.8655730673595,Choppy/Sideways
2024-08-19,138.45389503448152,Choppy/Sideways
2024-08-20,136.60161479742376,Choppy/Sideways
2024-08-21,137.89334392418345,Choppy/Sideways
2024-08-22,139.91748683445047,Choppy/Sideways
2024-08-23,136.5352740388803,Choppy/Sideways
2024-08-26,134.30167100142003,Choppy/Sideways
2024-08-27,130.5467516038657,Choppy/Sideways
2024-08-28,130.0477580903747,Choppy/Sideways
2024-08-29,131.33481760489454,Choppy/Sideways
2024-08-30,134.0850904885324,Choppy/Sideways
2024-09-02,134.20995840134955,Choppy/Sideways
2024-09-03,137.26040466592661,Choppy/Sideways
2024-09-04,134.64712205267463,Choppy/Sideways
2024-09-05,131.4931490858754,Choppy/Sideways
2024-09-06,131.37934495368182,Choppy/Sideways
2024-09-09,132.06781182643292,Choppy/Sideways
2024-09-10,131.9953082333051,Choppy/Sideways
2024-09-11,128.2547207296383,Choppy/Sideways
2024-09-12,128.084111958133,Choppy/Sideways
2024-09-13,125.7773012829223,Choppy/Sideways
2024-09-16,126.93785683705141,Choppy/Sideways
2024-09-17,127.57216351673009,Choppy/Sideways
2024-09-18,125.9091545922558,Choppy/Sideways
2024-09-19,125.00366961376095,Choppy/Sideways
2024-09-20,123.17027435653834,Choppy/Sideways
2024-09-23,123.05151145597068,Choppy/Sideways
2024-09-24,124.67920226539357,Choppy/Sideways
2024-09-25,122.97574563103254,Choppy/Sideways
2024-09-26,123.82589944598504,Choppy/Sideways
2024-09-27,122.90747428393804,Choppy/Sideways
2024-09-30,121.55266362486192,Choppy/Sideways
2024-10-01,121.36084299265077,Choppy/Sideways
2024-10-02,119.6206086095583,Choppy/Sideways
2024-10-03,118.69488983075846,Choppy/Sideways
2024-10-04,116.72948813765558,Choppy/Sideways
2024-10-07,119.94000865224002,Choppy/Sideways
2024-10-08,119.98711536110119,Choppy/Sideways
2024-10-09,118.81777883697787,Choppy/Sideways
2024-10-10,119.15921026624561,Choppy/Sideways
2024-10-11,118.96243227794969,Choppy/Sideways
2024-10-14,118.58729613153446,Choppy/Sideways
2024-10-15,119.58948077311602,Choppy/Sideways
2024-10-16,120.83994756401948,Choppy/Sideways
2024-10-17,119.9432646022658,Choppy/Sideways
2024-10-18,118.97848917422128,Choppy/Sideways
2024-10-21,118.51444164355384,Choppy/Sideways
2024-10-22,114.78228533869444,Choppy/Sideways
2024-10-23,112.38635766289418,Choppy/Sideways
2024-10-24,114.5245971301476,Choppy/Sideways
2024-10-25,117.15416299949449,Choppy/Sideways
2024-10-28,116.73931279270734,Choppy/Sideways
2024-10-29,117.66453474853209,Choppy/Sideways
2024-10-30,118.1618316758623,Choppy/Sideways
2024-10-31,123.30098333694055,Choppy/Sideways
2024-11-01,125.21699639441596,Choppy/Sideways
2024-11-04,124.98320902380824,Choppy/Sideways
2024-11-05,123.32717989201477,Choppy/Sideways
2024-11-06,120.60027178055947,Choppy/Sideways
2024-11-07,120.92919959931571,Choppy/Sideways
2024-11-08,119.65674425030677,Choppy/Sideways
2024-11-11,117.31006572682996,Choppy/Sideways
2024-11-12,116.2524214748099,Choppy/Sideways
2024-11-13,114.51192842479453,Choppy/Sideways
2024-11-14,117.2096896008858,Choppy/Sideways
2024-11-15,118.63919307075983,Choppy/Sideways
2024-11-18,118.61469397716039,Choppy/Sideways
2024-11-19,121.06098662369803,Choppy/Sideways
2024-11-20,121.1792231175996,Choppy/Sideways
2024-11-21,119.72989415509916,Choppy/Sideways
2024-11-22,122.27233457231307,Choppy/Sideways
2024-11-25,123.17712584282658,Choppy/Sideways
2024-11-26,121.40747556941128,Choppy/Sideways
2024-11-27,121.07601564959911,Choppy/Sideways
2024-11-28,119.60415918959717,Choppy/Sideways
2024-11-29,117.32264417986093,Choppy/Sideways
2024-12-02,118.82684680579592,Choppy/Sideways
2024-12-03,122.00150249487322,Choppy/Sideways
2024-12-04,119.6481082728984,Choppy/Sideways
2024-12-05,120.57367685180647,Choppy/Sideways
2024-12-06,119.89836210080547,Strong Uptrend
2024-12-09,119.42348923425706,Strong Uptrend
2024-12-10,118.82435676353401,Strong Uptrend
2024-12-11,117.90503008076543,Strong Uptrend
2024-12-12,118.07379288911133,Strong Uptrend
2024-12-13,117.19929624309847,Strong Uptrend
2024-12-16,117.62988070192836,Strong Uptrend
2024-12-17,117.68105109784881,Strong Uptrend
2024-12-18,117.50852780201896,Strong Uptrend
2024-12-19,116.54818538292248,Strong Uptrend
2024-12-20,115.98173910259413,Strong Uptrend
2024-12-23,116.9782072859086,Strong Uptrend
2024-12-24,117.68101430857202,Strong Uptrend
2024-12-25,116.63695180523011,Strong Uptrend
2024-12-26,116.86373289632732,Strong Uptrend
2024-12-27,117.86302205363006,Strong Uptrend
2024-12-30,116.00558845777665,Strong Uptrend
2024-12-31,116.75248628373957,Strong Uptrend
2025-01-01,116.084554331476,Strong Uptrend
2025-01-02,116.86403979653599,Strong Uptrend
2025-01-03,116.07767124245484,Strong Uptrend
2025-01-06,114.09247626969876,Strong Uptrend
2025-01-07,112.34185494826751,Strong Uptrend
2025-01-08,112.5021597715142,Strong Uptrend
2025-01-09,112.90327131074022,Strong Uptrend
2025-01-10,111.98423036034934,Strong Uptrend
2025-01-13,112.81346898823327,Strong Uptrend
2025-01-14,111.04443755979464,Strong Uptrend
2025-01-15,111.07500653419504,Strong Uptrend
2025-01-16,109.8308089774322,Strong Uptrend
2025-01-17,109.21434956079112,Strong Uptrend
2025-01-20,109.36943511724917,Strong Uptrend
2025-01-21,108.52717285860804,Strong Uptrend
2025-01-22,108.20914659579859,Strong Uptrend
2025-01-23,109.4151808522423,Strong Uptrend
2025-01-24,108.88327004208686,Strong Uptrend
2025-01-27,109.90766958862201,Strong Uptrend
2025-01-28,108.76564709644272,Strong Uptrend
2025-01-29,109.45097531569962,Strong Uptrend
2025-01-30,111.15744845502985,Strong Uptrend
2025-01-31,108.52462282229672,Strong Uptrend
2025-02-03,107.75783126776976,Strong Uptrend
2025-02-04,108.48848263265955,Strong Uptrend
2025-02-05,108.36864357073465,Strong Uptrend
2025-02-06,108.87722266891178,Strong Uptrend
2025-02-07,108.31834402043181,Strong Uptrend
2025-02-10,108.51501321629628,Strong Uptrend
2025-02-11,108.44690787293786,Strong Uptrend
2025-02-12,109.83421928198474,Strong Uptrend
2025-02-13,110.21992879724618,Strong Uptrend
2025-02-14,110.69976394017866,Strong Uptrend
2025-02-17,110.34498082349914,Strong Uptrend
2025-02-18,109.90741269263285,Strong Uptrend
2025-02-19,109.53233491309568,Strong Uptrend
2025-02-20,110.07222876151052,Strong Uptrend
2025-02-21,109.70938559207224,Strong Uptrend
2025-02-24,110.13389428942448,Strong Uptrend
2025-02-25,112.56785440372518,Strong Uptrend
2025-02-26,113.66750587332677,Strong Uptrend
2025-02-27,113.40129751339232,Strong Uptrend
2025-02-28,114.8906953672673,Strong Uptrend
2025-03-03,114.52686885958053,Strong Uptrend
2025-03-04,112.30387460418143,Strong Uptrend
2025-03-05,111.27327117661916,Strong Uptrend
2025-03-06,109.29761102811763,Strong Uptrend
2025-03-07,109.01362613932952,Strong Uptrend
2025-03-10,109.1365438926563,Strong Uptrend
2025-03-11,111.10080743242817,Strong Uptrend
2025-03-12,111.57247193603895,Strong Uptrend
2025-03-13,111.4311928985022,Strong Uptrend
2025-03-14,112.47243717031334,Strong Uptrend
2025-03-17,110.09716668927896,Strong Uptrend
2025-03-18,110.46285943967109,Strong Uptrend
2025-03-19,111.42928912569984,Strong Uptrend
2025-03-20,109.88438117089451,Strong Uptrend
2025-03-21,111.26313258366096,Strong Uptrend
2025-03-24,111.74851588308898,Strong Uptrend
2025-03-25,111.38654217027295,Strong Uptrend
2025-03-26,112.20478344586745,Strong Uptrend
2025-03-27,114.9104728259781,Strong Uptrend
2025-03-28,115.22971266055754,Strong Uptrend
2025-03-31,115.6271436800812,Strong Uptrend
2025-04-01,115.20142094327342,Strong Uptrend
2025-04-02,114.32642414930264,Strong Uptrend
2025-04-03,115.39580420613308,Strong Uptrend
2025-04-04,114.51212935695571,Strong Uptrend
2025-04-07,114.70267440029562,Strong Uptrend
2025-04-08,114.25928271814357,Strong Uptrend
2025-04-09,114.92034180047062,Strong Uptrend
2025-04-10,115.41605579970872,Strong Uptrend
2025-04-11,116.7391741680296,Strong Uptrend
2025-04-14,116.24998940886071,Strong Uptrend
2025-04-15,116.04338612875219,Strong Uptrend
2025-04-16,115.01245172643532,Strong Uptrend
2025-04-17,114.60639586699138,Strong Uptrend
2025-04-18,115.15139196189035,Strong Uptrend
2025-04-21,116.14259604083834,Strong Uptrend
2025-04-22,115.17646487148964,Strong Uptrend
2025-04-23,116.2998189836159,Strong Uptrend
